Detailed Story ID,Epic,Capability,Story Type,Reconciled Evidence Status,UI Applicability,Required UI Surface,UI Delivery Status,Browser E2E Status,UI Evidence / Closure Note
PLN-E16-010,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-011,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-012,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-013,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-014,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-015,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-016,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-017,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-018,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-019,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-020,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E16-021,E16,Migration & Parallel,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-001,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-002,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-003,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-004,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-005,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-006,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-007,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-008,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-009,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-010,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-011,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-012,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-013,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-014,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-015,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-016,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-017,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E17-018,E17,Cutover & Hypercare,Business / Workflow,NOT STARTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-001,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-002,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-003,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-004,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-005,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-006,E18,Performance & Resilience,Business / Workflow,NOT EVIDENCED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-007,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-008,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-009,E18,Performance & Resilience,Business / Workflow,NOT EVIDENCED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-010,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-011,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-012,E18,Performance & Resilience,Business / Workflow,NOT EVIDENCED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-013,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-014,E18,Performance & Resilience,Business / Workflow,NOT EVIDENCED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-015,E18,Performance & Resilience,Business / Workflow,PARTIALLY IMPLEMENTED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E18-016,E18,Performance & Resilience,Business / Workflow,NOT EVIDENCED,REQUIRED_PRODUCT_UI,React product workflow / workbench,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E01-013,E01,Foundation,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E01-014,E01,Foundation,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E01-015,E01,Foundation,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E01-016,E01,Foundation,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E01-017,E01,Foundation,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E01-018,E01,Foundation,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E02-011,E02,Calendar & Pay Groups,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E02-012,E02,Calendar & Pay Groups,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E02-013,E02,Calendar & Pay Groups,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E02-014,E02,Calendar & Pay Groups,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E02-015,E02,Calendar & Pay Groups,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E02-016,E02,Calendar & Pay Groups,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E03-013,E03,Component Catalogue,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E03-014,E03,Component Catalogue,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E03-015,E03,Component Catalogue,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E03-016,E03,Component Catalogue,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E03-017,E03,Component Catalogue,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E03-018,E03,Component Catalogue,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E04-012,E04,Salary Structures,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E04-013,E04,Salary Structures,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E04-014,E04,Salary Structures,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E04-015,E04,Salary Structures,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E04-016,E04,Salary Structures,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E04-017,E04,Salary Structures,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E05-021,E05,Employee Payroll Profile,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E05-022,E05,Employee Payroll Profile,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E05-023,E05,Employee Payroll Profile,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E05-024,E05,Employee Payroll Profile,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E05-025,E05,Employee Payroll Profile,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E05-026,E05,Employee Payroll Profile,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E06-021,E06,Calculation Engine,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E06-022,E06,Calculation Engine,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E06-023,E06,Calculation Engine,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E06-024,E06,Calculation Engine,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E06-025,E06,Calculation Engine,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E06-026,E06,Calculation Engine,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E07-014,E07,Balances & Retro,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E07-015,E07,Balances & Retro,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E07-016,E07,Balances & Retro,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E07-017,E07,Balances & Retro,Audit / Lineage,PARTIALLY IMPLEMENTED,REQUIRED_AUDIT_UI,Read-only audit / lineage inspection surface,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E07-018,E07,Balances & Retro,Automated Functional Tests,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E07-019,E07,Balances & Retro,Automated Integration / Security Tests,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
PLN-E08-022,E08,Payroll Operations,API Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E08-023,E08,Payroll Operations,Event Contract,PARTIALLY IMPLEMENTED,NOT_REQUIRED_DIRECTLY,No direct UI gate; validated through linked business stories and technical evidence,NOT_REQUIRED_DIRECTLY,TRACK_WITH_LINKED_BUSINESS_STORY,Direct UI is not a closure gate for this technical story; evidence remains linked to the consuming business story/capability.
PLN-E08-024,E08,Payroll Operations,Security / SoD,PARTIALLY IMPLEMENTED,REQUIRED_ADMIN_OR_SECURITY_UI,React admin/security surface or explicitly governed external administration UI,TO_BE_EVIDENCED_WITH_STORY,NOT_COMPLETE,UI applicability classified now; exact UI evidence must be declared during capability activation and proven before IMPLEMENTED.
